,endTime,artistName,trackName,msPlayed
2516,2023-11-23 14:02,Pritam,"Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")",236100
2517,2023-11-23 14:02,Arijit Singh,"Main Tera Boyfriend (From ""Raabta"")",5081
2518,2023-11-23 14:07,Sunidhi Chauhan,Sheila Ki Jawani,281707
2519,2023-11-23 14:11,Vishal-Shekhar,"Jai Jai Shivshankar (From ""War"")",230557
2520,2023-11-23 14:15,Benny Dayal,Daaru Desi,269200
2521,2023-11-23 14:19,Vishal-Shekhar,"Swag Se Swagat (From ""Tiger Zinda Hai "")",235944
2522,2023-11-23 14:24,Guru Randhawa,Suit Suit,190131
2523,2023-11-23 14:24,Yohani,"Manike (From ""Thank God"")",18000
2524,2023-11-23 14:27,Sachin-Jigar,"Don't Be Shy Again (From ""Bala"")",164159
2525,2023-11-23 14:31,Pritam,"Pyaar Hota Kayi Baar Hai (From ""Tu Jhoothi Main Makkaar"")",216270
2526,2023-11-23 14:31,Rochak Kohli,Saadi Galli Aaja,16296
2527,2023-11-23 14:37,Salim–Sulaiman,Aadat Se Majboor,6594
2528,2023-11-23 14:37,Anirudh Ravichander,Not Ramaiya Vastavaiya,202556
2529,2023-11-23 14:41,Nakash Aziz,Saree Ke Fall Sa,240796
2530,2023-11-23 14:42,Sachin-Jigar,Thumkeshwari,49913
2531,2023-11-23 14:45,Jennifer Lopez,Ain't Your Mama,17440
2532,2023-11-23 14:45,Nicki Minaj,Tukoh Taka - Official FIFA Fan Festival™ Anthem,178529
2533,2023-11-23 14:48,Major Lazer,Que Calor,169997
2534,2023-11-23 14:51,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),185194
2535,2023-11-23 14:52,Camila Cabello,Don't Go Yet,37453
2536,2023-11-23 14:56,BTS,Dis-ease,239722
2537,2023-11-23 14:59,Little Mix,Sweet Melody,213693
2538,2023-11-23 15:00,Bo Burnham,1985,4080
2539,2023-11-23 15:08,OneRepublic,Counting Stars,121880
2540,2023-11-23 15:08,HONNE,Crying Over You ◐ (feat. RM & BEKA),3546
2541,2023-11-23 15:08,BTS,Run,6177
2542,2023-11-23 15:11,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190
2543,2023-11-23 15:11,BTS,Black Swan,13452
2544,2023-11-23 15:16,Ninja Sex Party,Everybody Wants to Rule the World,248015
2545,2023-11-23 15:19,Jimin,Like Crazy,212241
2546,2023-11-23 15:19,Jimin,Set Me Free Pt.2,5967
2547,2023-11-23 15:21,iamnotshane,Maybe My Soulmate Died,114375
2548,2023-11-23 15:23,Travis Scott,K-POP,113537
2549,2023-11-23 15:27,BTS,Boy With Luv (feat. Halsey),229773
2550,2023-11-23 15:31,BTS,Mikrokosmos,224225
2551,2023-11-23 15:34,BTS,Make It Right,226321
2552,2023-11-23 15:38,BTS,HOME,234177
2553,2023-11-23 15:45,BTS,Jamais Vu,55620
2554,2023-11-23 15:48,Lady Gaga,Telephone,220626
2555,2023-11-23 15:52,Lady Gaga,Telephone,220626
2556,2023-11-23 15:54,Mad Tsai,boys beware,3393
2557,2023-11-23 15:54,Lady Gaga,Telephone,136151
2558,2023-11-23 15:57,Dua Lipa,Houdini,185917
2559,2023-11-23 16:01,Dua Lipa,Houdini,421
2560,2023-11-23 16:05,Jung Kook,Standing Next to You,206019
2561,2023-11-23 16:08,Jung Kook,Standing Next to You,206019
2562,2023-11-23 16:12,Jung Kook,Standing Next to You,206019
2563,2023-11-23 16:15,Jung Kook,Standing Next to You,206019
2564,2023-11-23 16:19,Jung Kook,Standing Next to You,206019
2565,2023-11-23 16:22,Jung Kook,Standing Next to You,206019
2566,2023-11-23 16:25,Jung Kook,Standing Next to You,206019
2567,2023-11-23 16:45,Jung Kook,Standing Next to You,20108
2568,2023-11-23 16:57,Jung Kook,Closer to You (feat. Major Lazer),170995
2569,2023-11-23 16:57,Anirudh Ravichander,Chaleya,8598
2570,2023-11-23 17:06,Jung Kook,Closer to You (feat. Major Lazer),170995
2571,2023-11-23 17:07,Jung Kook,Closer to You (feat. Major Lazer),40849
2572,2023-11-23 17:15,Maroon 5,One More Night,219466
2573,2023-11-23 17:18,Charlie Puth,Cheating on You,196606
2574,2023-11-23 17:22,Sam Smith,How Do You Sleep?,202204
2575,2023-11-23 17:22,benny blanco,Bad Decisions (with BTS & Snoop Dogg),18374
2576,2023-11-23 17:28,Sam Smith,How Do You Sleep?,202204
2577,2023-11-23 17:31,Sam Smith,How Do You Sleep?,202204
2578,2023-11-23 17:37,Sam Smith,How Do You Sleep?,202204
2579,2023-11-23 17:41,Sam Smith,How Do You Sleep?,202204
2580,2023-11-23 17:44,Sam Smith,How Do You Sleep?,202204
2581,2023-11-23 18:03,Sam Smith,How Do You Sleep?,36989
2582,2023-11-23 20:56,Jung Kook,Closer to You (feat. Major Lazer),170995
2583,2023-11-23 20:58,Jung Kook,Closer to You (feat. Major Lazer),170995
2584,2023-11-23 21:01,Jung Kook,Closer to You (feat. Major Lazer),170995
2585,2023-11-23 21:02,Jung Kook,Closer to You (feat. Major Lazer),48008
2586,2023-11-23 21:11,Sam Smith,How Do You Sleep?,166443
2587,2023-11-23 21:41,Sam Smith,How Do You Sleep?,32196
2588,2023-11-23 22:23,Lady Gaga,Bad Romance,294573
2589,2023-11-23 22:24,ENHYPEN,Bite Me,19325
2590,2023-11-23 22:30,Jung Kook,Somebody,168599
2591,2023-11-23 22:33,TOMORROW X TOGETHER,Do It Like That,145065
2592,2023-11-23 22:36,Troye Sivan,Rush,156391
2593,2023-11-23 22:39,Jung Kook,Closer to You (feat. Major Lazer),18170
2594,2023-11-23 22:39,KAI,Rover,174506
2595,2023-11-23 22:42,Jorge Rivera-Herrans,Warrior of the Mind,208000
2596,2023-11-23 22:44,EI8HT,Silk & Cologne (EI8HT & Offset) - Spider-Verse Remix,65043
2597,2023-11-23 22:47,Lady Gaga,Telephone,220626
2598,2023-11-23 22:51,Lady Gaga,Telephone,220626
2599,2023-11-23 22:51,Lady Gaga,Telephone,11748
2600,2023-11-23 22:55,BTS,FAKE LOVE,242333
2601,2023-11-23 22:59,BTS,I Need U,210986
2602,2023-11-23 23:02,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),19366
2603,2023-11-23 23:02,BTS,Save Me,196505
2604,2023-11-23 23:19,J Balvin,Qué Más Pues?,91780
2605,2023-11-24 04:10,The Cab,Lock Me Up,11780
2606,2023-11-24 04:13,Trinidad Cardona,Love Me Back (Fayahh Beat),193626
2607,2023-11-24 04:16,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190
2608,2023-11-24 04:20,BTS,Black Swan,198260
2609,2023-11-24 04:23,Post Malone,Circles,215280
2610,2023-11-24 04:27,Agust D,People,197000
2611,2023-11-24 04:30,J Balvin,Gris,176626
2612,2023-11-24 04:33,Charlie Puth,Smells Like Me,204079
2613,2023-11-24 04:36,The Attire,Sriracha (feat. WOOSUNG),182197
2614,2023-11-24 04:39,Charlie Puth,I Don’t Think That I Like Her,188507
2615,2023-11-24 04:42,Alexander Rybak,Fairytale,183093
2616,2023-11-24 04:45,Foudeqush,Con La Brisa,167386
2617,2023-11-24 04:48,BTS,Filter,180220
2618,2023-11-24 04:56,Maluma,Hawái - Remix,9088
2619,2023-11-24 05:10,Ninja Sex Party,Everybody Wants to Rule the World,245520
2620,2023-11-24 05:17,Tesher,Young Shahrukh - Sped Up,2310
2621,2023-11-24 05:21,Nakash Aziz,Saree Ke Fall Sa,240796
2622,2023-11-24 05:33,Sachin-Jigar,Thumkeshwari,138163
2623,2023-11-24 05:36,Lady Gaga,Telephone,2239
2624,2023-11-24 05:36,Lady Gaga,Telephone,220626
2625,2023-11-24 05:39,Mad Tsai,boys beware,133887
2626,2023-11-24 05:39,Mad Tsai,Boy Bi,2412
2627,2023-11-24 05:42,Jorge Rivera-Herrans,Warrior of the Mind,208000
2628,2023-11-24 05:43,Jorge Rivera-Herrans,Warrior of the Mind,6630
2629,2023-11-24 05:47,Pritam,Nagada Nagada,68863
2630,2023-11-24 05:50,Dua Lipa,Houdini,185917
2631,2023-11-24 06:00,TOMORROW X TOGETHER,Back for More (with Anitta),9042
2632,2023-11-24 16:29,Jung Kook,Standing Next to You,206019
2633,2023-11-24 16:32,Jung Kook,Please Don't Change (feat. DJ Snake),4780
2634,2023-11-24 16:32,Jung Kook,Yes or No,147557
2635,2023-11-24 17:57,Jung Kook,Closer to You (feat. Major Lazer),170995
2636,2023-11-24 18:00,Jung Kook,Seven (feat. Latto) (Explicit Ver.),183550
2637,2023-11-24 18:04,Jung Kook,Standing Next to You,206019
2638,2023-11-24 18:06,Jung Kook,Yes or No,147557
2639,2023-11-24 18:08,Jung Kook,Please Don't Change (feat. DJ Snake),146684
2640,2023-11-24 18:11,Jung Kook,Hate You,154236
2641,2023-11-24 18:14,Jung Kook,Somebody,168599
2642,2023-11-24 18:17,Jung Kook,Too Sad to Dance,175911
2643,2023-11-24 18:20,Jung Kook,Shot Glass of Tears,167246
2644,2023-11-24 18:23,Jung Kook,Seven (feat. Latto) (Clean Ver.),183550
2645,2023-11-24 18:40,Jung Kook,3D (feat. Jack Harlow),46086
2646,2023-11-24 18:44,Lady Gaga,Telephone,2412
2647,2023-11-24 18:44,Lady Gaga,Telephone,220626
2648,2023-11-24 18:49,Lady Gaga,Bad Romance,294573
2649,2023-11-24 18:50,Lady Gaga,Bad Romance,47672
2650,2023-11-24 18:53,Jorge Rivera-Herrans,Warrior of the Mind,204595
2651,2023-11-24 18:55,Pritam,Nagada Nagada,104900
2652,2023-11-24 18:58,Markiplier,I Don't Wanna Be Free,142026
2653,2023-11-24 19:13,The Gregory Brothers,The Last Goodbye,196673
2654,2023-11-24 21:25,Dua Lipa,Fever,156910
2655,2023-11-24 21:28,BTS,Filter,8208
2656,2023-11-24 21:28,Dua Lipa,Fever,156910
2657,2023-11-24 21:28,Dua Lipa,Fever,14241
2658,2023-11-24 21:30,CKay,love nwantiti (ah ah ah),145800
2659,2023-11-24 21:33,CKay,love nwantiti (ah ah ah),145800
2660,2023-11-24 21:35,CKay,love nwantiti (ah ah ah),145800
2661,2023-11-24 21:38,CKay,love nwantiti (ah ah ah),145800
2662,2023-11-24 21:40,CKay,love nwantiti (ah ah ah),145800
2663,2023-11-24 21:40,CKay,love nwantiti (ah ah ah),0
2664,2023-11-24 21:44,Rihanna,Disturbia,238626
2665,2023-11-24 21:48,DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",212500
2666,2023-11-24 21:49,Tate McRae,greedy,72820
2667,2023-11-24 21:51,ENHYPEN,Bite Me,92473
2668,2023-11-24 23:03,Anirudh Ravichander,Chaleya,150
2669,2023-11-24 23:07,Shaan,Dus Bahane,206946
2670,2023-11-24 23:10,Anirudh Ravichander,Chaleya,200373
2671,2023-11-24 23:13,Armaan Malik,Memu Aagamu,167547
2672,2023-11-24 23:16,Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",176125
2673,2023-11-24 23:18,Mika Singh,"Milegi Milegi (From ""Stree"")",153744
2674,2023-11-24 23:22,Pritam,Haan Main Galat,218644
2675,2023-11-24 23:27,Benny Dayal,Lat Lag Gayee,280369
2676,2023-11-24 23:31,Salim–Sulaiman,Aadat Se Majboor,277760
2677,2023-11-24 23:35,Vishal-Shekhar,"Jai Jai Shivshankar (From ""War"")",230557
2678,2023-11-24 23:38,Armaan Malik,Control,153355
2679,2023-11-24 23:41,Anirudh Ravichander,Kaavaalaa,190909
2680,2023-11-24 23:45,Ayushmann Khurrana,Pani da Rang (Male),239333
2681,2023-11-24 23:49,Badshah,Voodoo (with J Balvin & Tainy),50731
2682,2023-11-24 23:49,Pritam,Party On My Mind,222133
2683,2023-11-24 23:54,Mad Tsai,boys beware,133887
2684,2023-11-24 23:55,Dua Lipa,Houdini,15712
2685,2023-11-25 00:02,Lady Gaga,Bad Romance,294573
2686,2023-11-25 00:05,ENHYPEN,Bite Me,157531
2687,2023-11-25 00:36,MONSTA X,WHO DO U LOVE?,132895
2688,2023-11-25 04:22,BTS,Just One Day,239469
2689,2023-11-25 04:23,BTS,I Need U,955
2690,2023-11-25 04:23,BTS,Tomorrow,82903
2691,2023-11-25 04:28,BTS,Hold Me Tight,274991
2692,2023-11-25 04:28,BTS,Skit: Expectation!,39755
2693,2023-11-25 04:32,BTS,Lost,241787
2694,2023-11-25 04:37,BTS,BTS Cypher 4,294463
2695,2023-11-25 04:43,BTS,Am I Wrong,213082
2696,2023-11-25 04:47,BTS,21st Century Girl,192596
2697,2023-11-25 04:48,BTS,2! 3!,51589
2698,2023-11-25 04:52,BTS,So What,225131
2699,2023-11-25 16:15,Lady Gaga,Telephone,220626
2700,2023-11-25 16:18,Jonas Brothers,Only Human,183000
2701,2023-11-25 16:21,Charlie Puth,Light Switch,187703
2702,2023-11-25 16:27,Sam Smith,Unholy (feat. Kim Petras),156943
2703,2023-11-25 16:30,Demi Lovato,Heart Attack,210840
2704,2023-11-25 16:41,Little Mix,Sweet Melody,39546
2705,2023-11-25 16:45,Ariana Grande,bloodline,216893
2706,2023-11-25 16:48,Jonas Brothers,Who's In Your Head,183536
2707,2023-11-25 16:54,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],109489
2708,2023-11-25 16:58,Jimin,Like Crazy,212241
2709,2023-11-25 17:02,Jimin,Set Me Free Pt.2,200929
2710,2023-11-25 17:04,Tiësto,Hot In It (feat. Charli XCX),10080
2711,2023-11-25 17:04,Sam Smith,Unholy (feat. Kim Petras),156943
2712,2023-11-25 19:43,MONSTA X,갈증,173
2713,2023-11-25 19:47,MONSTA X,갈증,238613
2714,2023-11-25 19:50,MONSTA X,Love Killa,182533
2715,2023-11-25 19:54,BTS,Go Go,235779
2716,2023-11-25 19:57,BTS,Run BTS,204939
2717,2023-11-25 20:01,B.I,BTBT,219549
2718,2023-11-25 20:04,AleXa,Wonderland (From “American Song Contest”),164723
2719,2023-11-25 20:08,ATEEZ,Deja Vu,196670
2720,2023-11-25 20:09,Jason Derulo,Acapulco,972
2721,2023-11-25 20:09,AREA21,Glad You Came,913
2722,2023-11-25 20:09,Blasterjaxx,Faith - Radio Edit,19311
2723,2023-11-25 20:09,Coldplay,Hymn for the Weekend - Seeb Remix,917
2724,2023-11-25 20:17,Dua Lipa,Love Again,17223
2725,2023-11-25 20:22,Tarun Sagar,Oh Girl You're Mine .,235705
2726,2023-11-25 20:42,Tarun Sagar,Oh Girl You're Mine .,132814
2727,2023-11-25 21:00,Tarun Sagar,Oh Girl You're Mine .,103098
2728,2023-11-25 21:10,Tarun Sagar,Oh Girl You're Mine .,120720
2729,2023-11-25 21:14,Lady Gaga,Telephone,208654
2730,2023-11-25 22:56,Dua Lipa,Houdini,184140
2731,2023-11-25 22:58,Mad Tsai,boys beware,133887
2732,2023-11-25 23:01,Dua Lipa,Houdini,185917
2733,2023-11-25 23:05,TOMORROW X TOGETHER,Back for More (with Anitta),111474
2734,2023-11-25 23:10,Troye Sivan,Rush,156391
2735,2023-11-25 23:13,Troye Sivan,Rush,156391
2736,2023-11-25 23:18,Troye Sivan,Rush,132577
2737,2023-11-25 23:38,OneRepublic,Run,168259
2738,2023-11-25 23:40,5 Seconds of Summer,Easier – Remix (with Charlie Puth),157325
2739,2023-11-26 00:16,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,123994
2740,2023-11-26 02:53,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408
2741,2023-11-26 02:57,Pitbull,International Love (feat. Chris Brown),227280
2742,2023-11-26 03:09,Dua Lipa,Houdini,134291
2743,2023-11-26 03:31,BTS,Euphoria,228615
2744,2023-11-26 03:35,BTS,Make It Right,226321
2745,2023-11-26 03:38,BTS,Friends,199338
2746,2023-11-26 04:22,BTS,Outro: Her,190045
2747,2023-11-26 04:24,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190
2748,2023-11-26 04:27,BTS,Black Swan,198260
2749,2023-11-26 04:28,Post Malone,Circles,32390
2750,2023-11-26 04:35,Post Malone,Circles,8835
2751,2023-11-26 04:38,Agust D,People,197000
2752,2023-11-26 04:41,J Balvin,Gris,176626
2753,2023-11-26 05:10,Charlie Puth,Smells Like Me,237184
2754,2023-11-26 06:28,Pritam,Janam Janam,9058
2755,2023-11-26 06:28,Pritam,Janam Janam,237896
2756,2023-11-26 06:38,Sam Smith,How Do You Sleep?,202204
2757,2023-11-26 06:42,Sam Smith,How Do You Sleep?,28034
2758,2023-11-26 06:42,Sam Smith,How Do You Sleep?,202204
2759,2023-11-26 06:46,Jung Kook,Still With You,239905
2760,2023-11-26 06:50,Jung Kook,Still With You,239905
2761,2023-11-26 06:54,Jung Kook,Still With You,239905
2762,2023-11-26 06:58,Jung Kook,Still With You,239905
2763,2023-11-26 09:47,Jung Kook,Still With You,110579
2764,2023-11-26 14:48,Dua Lipa,Fever,156910
2765,2023-11-26 14:51,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),191013
2766,2023-11-26 14:54,Trinidad Cardona,Love Me Back (Fayahh Beat),193626
2767,2023-11-26 14:58,Glass Animals,I Don't Wanna Talk (I Just Wanna Dance),195190
2768,2023-11-26 14:58,BTS,Black Swan,10721
2769,2023-11-26 15:01,Charlie Puth,That's Hilarious,144933
2770,2023-11-26 15:01,RM,tokyo,14910
2771,2023-11-26 15:05,BTS,House of Cards - Full Length Edition,226212
2772,2023-11-26 15:07,BTS,Epilogue: Young Forever,171803
2773,2023-11-26 15:12,BTS,The Truth Untold (feat. Steve Aoki),242292
2774,2023-11-26 15:12,BTS,Epiphany,47007
2775,2023-11-26 15:23,BTS,Butterfly,1803
2776,2023-11-26 17:58,Tarun Sagar,Oh Girl You're Mine .,235705
2777,2023-11-26 18:02,Tarun Sagar,Oh Girl You're Mine .,235705
2778,2023-11-26 18:02,Tarun Sagar,Oh Girl You're Mine .,2863
2779,2023-11-26 18:06,Lady Gaga,Telephone,220626
2780,2023-11-26 18:06,Lady Gaga,Telephone,79
2781,2023-11-26 18:09,Black Eyed Peas,GIRL LIKE ME,222522
2782,2023-11-26 18:14,Pitbull,Fireball (feat. John Ryan),253287
2783,2023-11-26 18:17,Jason Derulo,Talk Dirty (feat. 2 Chainz),65229
2784,2023-11-26 18:17,Enrique Iglesias,Tonight (I'm Fuckin' You),1400
2785,2023-11-26 21:08,Ajay-Atul,Chikni Chameli,301586
2786,2023-11-26 21:15,KK,Kya Mujhe Pyar Hai (Style Mix),255173
2787,2023-11-26 21:19,Sunidhi Chauhan,Sheila Ki Jawani,281707
2788,2023-11-26 21:23,Pritam,Touch Me,23533
2789,2023-11-26 21:23,Salim–Sulaiman,Thug Le,218932
2790,2023-11-26 21:57,Guru Randhawa,Suit Suit,119100
2791,2023-11-26 22:02,Badshah,Kar Gayi Chull,187710
2792,2023-11-26 22:13,Ayushmann Khurrana,Pani Da Rang - Male Vocals,97866
2793,2023-11-26 22:17,Vishal-Shekhar,Nashe Si Chadh Gayi,35897
2794,2023-11-26 22:17,Akon,Chammak Challo,227091
2795,2023-11-26 22:21,Yohani,"Manike (From ""Thank God"")",197473
2796,2023-11-26 22:30,Arijit Singh,"Main Tera Boyfriend (From ""Raabta"")",89366
2797,2023-11-26 23:28,Pritam,"Lutt Putt Gaya (From ""Dunki"")",68860
2798,2023-11-26 23:32,Yashita Sharma,Gallan Goodiyaan,0
2799,2023-11-26 23:32,Pritam,Make Some Noise For The Desi Boyz,244067
2800,2023-11-26 23:32,Sachet Tandon,Malang Sajna,6717
2801,2023-11-26 23:32,Neha Kakkar,"O Saki Saki (From ""Batla House"")",14247
2802,2023-11-26 23:32,Vishal-Shekhar,Kukkad,2316
2803,2023-11-26 23:36,Nakash Aziz,Saree Ke Fall Sa,240796
2804,2023-11-26 23:36,Ankit Tiwari,"Galliyan (From ""Ek Villain"")",9933
2805,2023-11-26 23:41,Vishal-Shekhar,I Hate Luv Storys,285213
2806,2023-11-26 23:41,King,Maan Meri Jaan,9503
2807,2023-11-26 23:45,Pritam,Dilliwaali Girlfriend,260552
2808,2023-11-26 23:49,A.R. Rahman,Param Sundari,200218
2809,2023-11-27 00:02,Benny Dayal,Lat Lag Gayee,51229
2810,2023-11-27 00:03,Roop Kumar Rathod,Tujh Mein Rab Dikhta Hai,36174
2811,2023-11-27 00:07,Pritam,"The Breakup Song (From ""Ae Dil Hai Mushkil"")",252631
2812,2023-11-27 00:08,Vishal-Shekhar,The Disco Song,37821
2813,2023-11-27 00:12,Salim–Sulaiman,Aadat Se Majboor,277760
2814,2023-11-27 00:13,Vishal Dadlani,One Two Three Four (Get On The Dance Floor),16626
2815,2023-11-27 00:13,KK,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",41707
2816,2023-11-27 00:15,Mad Tsai,boys beware,133887
2817,2023-11-27 00:19,Dua Lipa,Houdini,185917
2818,2023-11-27 00:19,Troye Sivan,Rush,36270
2819,2023-11-27 00:23,Jung Kook,Standing Next to You,206019
2820,2023-11-27 00:25,TOMORROW X TOGETHER,Back for More (with Anitta),131037
2821,2023-11-27 00:30,Lady Gaga,Bad Romance,294573
2822,2023-11-27 00:33,Sam Smith,How Do You Sleep?,202204
2823,2023-11-27 00:37,Zack Knight,Dirty Little Secret,183092
2824,2023-11-27 00:40,TOMORROW X TOGETHER,Tinnitus (Wanna be a rock),157261
2825,2023-11-27 00:42,Jung Kook,Somebody,140150
2826,2023-11-27 02:35,Shreya Ghoshal,Latoo,268051
2827,2023-11-27 02:41,Armaan Malik,Memu Aagamu,167547
2828,2023-11-27 03:31,ENHYPEN,Bite Me,157531
2829,2023-11-27 03:34,Jung Kook,Closer to You (feat. Major Lazer),170995
2830,2023-11-27 03:37,TOMORROW X TOGETHER,Do It Like That,145065
2831,2023-11-27 03:40,MONSTA X,WHO DO U LOVE?,189035
2832,2023-11-27 03:44,Maroon 5,One More Night,219466
2833,2023-11-27 03:50,Lady Gaga,Telephone,220626
2834,2023-11-27 03:53,Lauv,Who,2882
2835,2023-11-27 03:53,Unknown Artist,Unknown Track,5054
2836,2023-11-27 03:53,Anne-Marie,2002,1819
2837,2023-11-27 03:53,Jolin Tsai,玫瑰少年,2112
2838,2023-11-27 03:53,j-hope,항상 (HANGSANG),150
2839,2023-11-27 03:53,LiSA,紅蓮華,2718
2840,2023-11-27 03:53,Tatsuya Kitani,青のすみか,1648
2841,2023-11-27 03:54,HEARTSTEEL,PARANOIA,1723
2842,2023-11-27 03:54,Christopher,Bad,24116
2843,2023-11-27 03:54,Unknown Artist,Unknown Track,1657
2844,2023-11-27 03:54,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",4673
2845,2023-11-27 03:54,League of Legends,GODS,1229
2846,2023-11-27 03:54,Bella Poarch,Living Hell,12187
2847,2023-11-27 03:54,Katy Perry,Harleys In Hawaii,800
2848,2023-11-27 03:54,Troye Sivan,Rush (feat. PinkPantheress & Hyunjin of Stray Kids),5858
2849,2023-11-27 03:54,Camila Cabello,Shameless,1637
2850,2023-11-27 03:54,Destiny Rogers,Tomboy,1953
2851,2023-11-27 03:55,PRETTYMUCH,Eyes Off You,1448
2852,2023-11-27 03:55,KAI,Rover,25365
2853,2023-11-27 03:57,Arijit Singh,"Palat - Tera Hero Idhar Hai (From ""Main Tera Hero"")",19048
2854,2023-11-27 03:57,DPR IAN,Don't Go Insane,141460
2855,2023-11-27 04:01,Iggy Azalea,Black Widow,209423
2856,2023-11-27 04:04,Sia,Cheap Thrills,211666
2857,2023-11-27 04:08,Dua Lipa,Break My Heart,221820
2858,2023-11-27 04:12,Demi Lovato,Heart Attack,210840
2859,2023-11-27 04:17,Enrique Iglesias,DUELE EL CORAZON,19272
2860,2023-11-27 04:21,Maroon 5,Animals,231013
2861,2023-11-27 04:22,Ariana Grande,Break Free,49401
2862,2023-11-27 04:24,iamnotshane,Maybe My Soulmate Died,114375
2863,2023-11-27 04:27,Travis Scott,K-POP,185220
2864,2023-11-27 04:30,Boys World,Piña Colada,185914
2865,2023-11-27 04:32,iamnotshane,Take Me Out,145107
2866,2023-11-27 04:35,TOMORROW X TOGETHER,Back for More (with Anitta),131037
2867,2023-11-27 04:38,Troye Sivan,Rush,156391
2868,2023-11-27 04:41,Jung Kook,3D (feat. Jack Harlow),201812
2869,2023-11-27 04:51,Pritam,Touch Me,297637
2870,2023-11-27 04:56,Salim–Sulaiman,Dancing Jodi,291194
2871,2023-11-27 04:57,Sukhwinder Singh,Haule Haule (Remix) - Remixed By: Dj Amyth,86309
2872,2023-11-27 05:12,Sunidhi Chauhan,Dance Pe Chance,261015
2873,2023-11-27 05:22,Sonu Nigam,Phir Milenge Chalte Chalte,362098
2874,2023-11-27 05:26,Pritam,"Lutt Putt Gaya (From ""Dunki"")",222997
2875,2023-11-27 05:30,Pritam,"Lutt Putt Gaya (From ""Dunki"")",114580
2876,2023-11-27 05:33,Anirudh Ravichander,Not Ramaiya Vastavaiya,202556
2877,2023-11-27 05:34,Shreya Ghoshal,Latoo,25765
2878,2023-11-27 05:43,Sunidhi Chauhan,Sheila Ki Jawani,281707
2879,2023-11-27 05:47,Salim–Sulaiman,Thug Le,218932
2880,2023-11-27 05:52,Pritam,Touch Me,318066
2881,2023-11-27 05:53,Badshah,Kar Gayi Chull,11305
2882,2023-11-27 05:59,Vishal-Shekhar,The Disco Song,342093
2883,2023-11-27 06:02,Guru Randhawa,Suit Suit,18305
2884,2023-11-27 06:02,A.R. Rahman,Challa,0
2885,2023-11-27 06:05,Benny Dayal,Locha-E-Ulfat,151904
2886,2023-11-27 06:34,J Balvin,Gris,176626
2887,2023-11-27 06:37,Charlie Puth,Smells Like Me,204079
2888,2023-11-27 06:40,The Attire,Sriracha (feat. WOOSUNG),182197
2889,2023-11-27 06:44,Charlie Puth,I Don’t Think That I Like Her,188507
2890,2023-11-27 06:47,Alexander Rybak,Fairytale,183093
2891,2023-11-27 06:49,Foudeqush,Con La Brisa,167386
2892,2023-11-27 06:50,BTS,Filter,6848
2893,2023-11-27 15:34,will.i.am,LET'S GO,196880
2894,2023-11-27 15:37,Ariana Grande,motive (with Doja Cat),167989
2895,2023-11-27 15:45,Jessie J,Bang Bang,175630
2896,2023-11-27 15:48,J Balvin,Peligrosa,202346
2897,2023-11-27 15:49,Bad Bunny,MIA,14953
2898,2023-11-27 15:52,Jonas Brothers,Who's In Your Head,26298
2899,2023-11-27 15:52,KAROL G,La Vida Es Una (From Puss in Boots: The Last Wish),189838
2900,2023-11-27 15:55,Major Lazer,Que Calor,169997
2901,2023-11-27 16:00,Tainy,COLMILLO,265999
2902,2023-11-27 16:01,Ricky Martin,Vente Pa' Ca (feat. Maluma),46714
2903,2023-11-27 16:04,Tarun Sagar,Oh Girl You're Mine .,235705
2904,2023-11-27 16:09,Vishal-Shekhar,"Besharam Rang (From ""Pathaan"")",258473
2905,2023-11-27 16:16,Sunidhi Chauhan,Dance Pe Chance,18143
2906,2023-11-27 16:16,Vishal Dadlani,One Two Three Four (Get On The Dance Floor),228323
2907,2023-11-27 16:21,Roop Kumar Rathod,Tujh Mein Rab Dikhta Hai,281573
2908,2023-11-27 16:25,Sukhwinder Singh,Haule Haule,263967
2909,2023-11-27 16:29,Sunidhi Chauhan,Dance Pe Chance,261015
2910,2023-11-27 16:33,Sonu Nigam,Phir Milenge Chalte Chalte,194383
2911,2023-11-27 17:28,Arijit Singh,"Palat - Tera Hero Idhar Hai (From ""Main Tera Hero"")",270676
2912,2023-11-27 17:31,Armaan Malik,Memu Aagamu,167547
2913,2023-11-27 17:37,Ankit Tiwari,Sunn Raha Hai,390222
2914,2023-11-27 17:38,Sachet Tandon,"Psycho Saiyaan (From ""Saaho"")",35325
2915,2023-11-27 17:38,Pritam,Balam Pichkari,2838
